date,time_pt,demand,cover,difference
2019/09/08,20:30,39,45.0,6.0
2019/09/08,21:00,39,45.0,6.0
2019/09/08,21:30,36,45.0,9.0
2019/09/08,22:00,30,34.0,4.0
2019/09/08,22:30,23,24.0,1.0
2019/09/08,23:00,18,24.0,6.0
2019/09/08,23:30,0,0.0,0.0
2019/09/09,00:00,0,0.0,0.0
2019/09/09,00:30,0,0.0,0.0
2019/09/09,01:00,0,0.0,0.0
2019/09/09,01:30,0,0.0,0.0
2019/09/09,02:00,0,0.0,0.0
2019/09/09,02:30,0,0.0,0.0
2019/09/09,03:00,0,0.0,0.0
2019/09/09,03:30,0,0.0,0.0
2019/09/09,04:00,0,0.0,0.0
2019/09/09,04:30,0,0.0,0.0
2019/09/09,05:00,0,0.0,0.0
2019/09/09,05:30,0,0.0,0.0
2019/09/09,06:00,0,0.0,0.0
2019/09/09,06:30,0,0.0,0.0
2019/09/09,07:00,28,35.0,7.0
2019/09/09,07:30,50,64.0,14.0
2019/09/09,08:00,76,77.0,1.0
2019/09/09,08:30,116,122.0,6.0
2019/09/09,09:00,160,164.0,4.0
2019/09/09,09:30,174,204.0,30.0
2019/09/09,10:00,180,204.0,24.0
2019/09/09,10:30,175,204.0,29.0
2019/09/09,11:00,166,169.0,3.0
2019/09/09,11:30,145,145.0,0.0
2019/09/09,12:00,114,134.0,20.0
2019/09/09,12:30,99,117.0,18.0
2019/09/09,13:00,98,101.0,3.0
2019/09/09,13:30,112,137.0,25.0
2019/09/09,14:00,131,154.0,23.0
2019/09/09,14:30,142,172.0,30.0
2019/09/09,15:00,144,167.0,23.0
2019/09/09,15:30,144,167.0,23.0
2019/09/09,16:00,140,147.0,7.0
2019/09/09,16:30,129,133.0,4.0
2019/09/09,17:00,116,119.0,3.0
2019/09/09,17:30,103,113.0,10.0
2019/09/09,18:00,92,92.0,0.0
2019/09/09,18:30,77,82.0,5.0
2019/09/09,19:00,50,76.0,26.0
2019/09/09,19:30,44,56.0,12.0
2019/09/09,20:00,36,56.0,20.0
2019/09/09,20:30,36,51.0,15.0
2019/09/09,21:00,38,51.0,13.0
2019/09/09,21:30,32,40.0,8.0
2019/09/09,22:00,28,40.0,12.0
2019/09/09,22:30,21,29.0,8.0
2019/09/09,23:00,15,22.0,7.0
2019/09/09,23:30,0,0.0,0.0
2019/09/10,00:00,0,0.0,0.0
2019/09/10,00:30,0,0.0,0.0
2019/09/10,01:00,0,0.0,0.0
2019/09/10,01:30,0,0.0,0.0
2019/09/10,02:00,0,0.0,0.0
2019/09/10,02:30,0,0.0,0.0
2019/09/10,03:00,0,0.0,0.0
2019/09/10,03:30,0,0.0,0.0
2019/09/10,04:00,0,0.0,0.0
2019/09/10,04:30,0,0.0,0.0
2019/09/10,05:00,0,0.0,0.0
2019/09/10,05:30,0,0.0,0.0
2019/09/10,06:00,0,0.0,0.0
2019/09/10,06:30,0,0.0,0.0
2019/09/10,07:00,30,39.0,9.0
2019/09/10,07:30,52,75.0,23.0
2019/09/10,08:00,76,88.0,12.0
2019/09/10,08:30,117,117.0,0.0
2019/09/10,09:00,145,146.0,1.0
2019/09/10,09:30,161,191.0,30.0
2019/09/10,10:00,162,191.0,29.0
2019/09/10,10:30,159,191.0,32.0
2019/09/10,11:00,151,152.0,1.0
2019/09/10,11:30,124,124.0,0.0
2019/09/10,12:00,109,132.0,23.0
2019/09/10,12:30,97,133.0,36.0
2019/09/10,13:00,85,96.0,11.0
2019/09/10,13:30,109,146.0,37.0
2019/09/10,14:00,118,157.0,39.0
2019/09/10,14:30,133,166.0,33.0
2019/09/10,15:00,127,172.0,45.0
2019/09/10,15:30,133,160.0,27.0
2019/09/10,16:00,125,136.0,11.0
2019/09/10,16:30,118,128.0,10.0
2019/09/10,17:00,115,125.0,10.0
2019/09/10,17:30,94,101.0,7.0
2019/09/10,18:00,88,93.0,5.0
2019/09/10,18:30,74,82.0,8.0
2019/09/10,19:00,54,73.0,19.0
2019/09/10,19:30,50,60.0,10.0
2019/09/10,20:00,44,60.0,16.0
2019/09/10,20:30,36,52.0,16.0
2019/09/10,21:00,39,52.0,13.0
2019/09/10,21:30,37,42.0,5.0
2019/09/10,22:00,31,32.0,1.0
2019/09/10,22:30,27,32.0,5.0
2019/09/10,23:00,20,32.0,12.0
2019/09/10,23:30,0,0.0,0.0
2019/09/11,00:00,0,0.0,0.0
2019/09/11,00:30,0,0.0,0.0
2019/09/11,01:00,0,0.0,0.0
2019/09/11,01:30,0,0.0,0.0
2019/09/11,02:00,0,0.0,0.0
2019/09/11,02:30,0,0.0,0.0
2019/09/11,03:00,0,0.0,0.0
2019/09/11,03:30,0,0.0,0.0
2019/09/11,04:00,0,0.0,0.0
2019/09/11,04:30,0,0.0,0.0
2019/09/11,05:00,0,0.0,0.0
2019/09/11,05:30,0,0.0,0.0
2019/09/11,06:00,0,0.0,0.0
2019/09/11,06:30,0,0.0,0.0
2019/09/11,07:00,28,35.0,7.0
2019/09/11,07:30,47,58.0,11.0
2019/09/11,08:00,78,88.0,10.0
2019/09/11,08:30,109,117.0,8.0
2019/09/11,09:00,152,153.0,1.0
2019/09/11,09:30,149,192.0,43.0
2019/09/11,10:00,150,192.0,42.0
2019/09/11,10:30,148,192.0,44.0
2019/09/11,11:00,150,157.0,7.0
2019/09/11,11:30,114,121.0,7.0
2019/09/11,12:00,100,130.0,30.0
2019/09/11,12:30,80,110.0,30.0
2019/09/11,13:00,90,99.0,9.0
2019/09/11,13:30,102,115.0,13.0
2019/09/11,14:00,121,135.0,14.0
2019/09/11,14:30,124,135.0,11.0
2019/09/11,15:00,128,134.0,6.0
2019/09/11,15:30,131,134.0,3.0
2019/09/11,16:00,122,124.0,2.0
2019/09/11,16:30,108,111.0,3.0
2019/09/11,17:00,105,106.0,1.0
2019/09/11,17:30,85,86.0,1.0
2019/09/11,18:00,82,83.0,1.0
2019/09/11,18:30,72,75.0,3.0
2019/09/11,19:00,54,75.0,21.0
2019/09/11,19:30,52,59.0,7.0
2019/09/11,20:00,39,59.0,20.0
2019/09/11,20:30,39,59.0,20.0
2019/09/11,21:00,53,59.0,6.0
2019/09/11,21:30,35,48.0,13.0
2019/09/11,22:00,28,35.0,7.0
2019/09/11,22:30,23,30.0,7.0
2019/09/11,23:00,18,18.0,0.0
2019/09/11,23:30,0,0.0,0.0
2019/09/12,00:00,0,0.0,0.0
2019/09/12,00:30,0,0.0,0.0
2019/09/12,01:00,0,0.0,0.0
2019/09/12,01:30,0,0.0,0.0
2019/09/12,02:00,0,0.0,0.0
2019/09/12,02:30,0,0.0,0.0
2019/09/12,03:00,0,0.0,0.0
2019/09/12,03:30,0,0.0,0.0
2019/09/12,04:00,0,0.0,0.0
2019/09/12,04:30,0,0.0,0.0
2019/09/12,05:00,0,0.0,0.0
2019/09/12,05:30,0,0.0,0.0
2019/09/12,06:00,0,0.0,0.0
2019/09/12,06:30,0,0.0,0.0
2019/09/12,07:00,25,25.0,0.0
2019/09/12,07:30,45,62.0,17.0
2019/09/12,08:00,76,80.0,4.0
2019/09/12,08:30,107,111.0,4.0
2019/09/12,09:00,137,140.0,3.0
2019/09/12,09:30,151,181.0,30.0
2019/09/12,10:00,152,181.0,29.0
2019/09/12,10:30,148,181.0,33.0
2019/09/12,11:00,140,156.0,16.0
2019/09/12,11:30,119,119.0,0.0
2019/09/12,12:00,101,126.0,25.0
2019/09/12,12:30,86,121.0,35.0
2019/09/12,13:00,87,88.0,1.0
2019/09/12,13:30,95,115.0,20.0
2019/09/12,14:00,111,146.0,35.0
2019/09/12,14:30,120,158.0,38.0
2019/09/12,15:00,125,174.0,49.0
2019/09/12,15:30,124,148.0,24.0
2019/09/12,16:00,120,137.0,17.0
2019/09/12,16:30,127,137.0,10.0
2019/09/12,17:00,103,112.0,9.0
2019/09/12,17:30,95,101.0,6.0
2019/09/12,18:00,80,80.0,0.0
2019/09/12,18:30,72,77.0,5.0
2019/09/12,19:00,58,70.0,12.0
2019/09/12,19:30,49,52.0,3.0
2019/09/12,20:00,42,52.0,10.0
2019/09/12,20:30,49,52.0,3.0
2019/09/12,21:00,47,52.0,5.0
2019/09/12,21:30,40,44.0,4.0
2019/09/12,22:00,40,44.0,4.0
2019/09/12,22:30,30,35.0,5.0
2019/09/12,23:00,24,28.0,4.0
2019/09/12,23:30,0,0.0,0.0
2019/09/13,00:00,0,0.0,0.0
2019/09/13,00:30,0,0.0,0.0
2019/09/13,01:00,0,0.0,0.0
2019/09/13,01:30,0,0.0,0.0
2019/09/13,02:00,0,0.0,0.0
2019/09/13,02:30,0,0.0,0.0
2019/09/13,03:00,0,0.0,0.0
2019/09/13,03:30,0,0.0,0.0
2019/09/13,04:00,0,0.0,0.0
2019/09/13,04:30,0,0.0,0.0
2019/09/13,05:00,0,0.0,0.0
2019/09/13,05:30,0,0.0,0.0
2019/09/13,06:00,0,0.0,0.0
2019/09/13,06:30,0,0.0,0.0
2019/09/13,07:00,21,36.0,15.0
2019/09/13,07:30,31,73.0,42.0
2019/09/13,08:00,49,73.0,24.0
2019/09/13,08:30,78,84.0,6.0
2019/09/13,09:00,102,118.0,16.0
2019/09/13,09:30,106,171.0,65.0
2019/09/13,10:00,114,171.0,57.0
2019/09/13,10:30,115,171.0,56.0
2019/09/13,11:00,107,135.0,28.0
2019/09/13,11:30,97,98.0,1.0
2019/09/13,12:00,82,109.0,27.0
2019/09/13,12:30,76,151.0,75.0
2019/09/13,13:00,75,93.0,18.0
2019/09/13,13:30,78,94.0,16.0
2019/09/13,14:00,83,114.0,31.0
2019/09/13,14:30,84,139.0,55.0
2019/09/13,15:00,89,161.0,72.0
2019/09/13,15:30,87,99.0,12.0
2019/09/13,16:00,88,99.0,11.0
2019/09/13,16:30,83,99.0,16.0
2019/09/13,17:00,76,99.0,23.0
2019/09/13,17:30,72,78.0,6.0
2019/09/13,18:00,65,67.0,2.0
2019/09/13,18:30,47,53.0,6.0
2019/09/13,19:00,39,53.0,14.0
2019/09/13,19:30,32,41.0,9.0
2019/09/13,20:00,27,41.0,14.0
2019/09/13,20:30,35,41.0,6.0
2019/09/13,21:00,36,41.0,5.0
2019/09/13,21:30,30,41.0,11.0
2019/09/13,22:00,27,41.0,14.0
2019/09/13,22:30,21,21.0,0.0
2019/09/13,23:00,17,21.0,4.0
2019/09/13,23:30,0,0.0,0.0
2019/09/14,00:00,0,0.0,0.0
2019/09/14,00:30,0,0.0,0.0
2019/09/14,01:00,0,0.0,0.0
2019/09/14,01:30,0,0.0,0.0
2019/09/14,02:00,0,0.0,0.0
2019/09/14,02:30,0,0.0,0.0
2019/09/14,03:00,0,0.0,0.0
2019/09/14,03:30,0,0.0,0.0
2019/09/14,04:00,0,0.0,0.0
2019/09/14,04:30,0,0.0,0.0
2019/09/14,05:00,0,0.0,0.0
2019/09/14,05:30,0,0.0,0.0
2019/09/14,06:00,0,0.0,0.0
2019/09/14,06:30,0,0.0,0.0
2019/09/14,07:00,26,28.0,2.0
2019/09/14,07:30,33,65.0,32.0
2019/09/14,08:00,54,65.0,11.0
2019/09/14,08:30,85,90.0,5.0
2019/09/14,09:00,108,114.0,6.0
2019/09/14,09:30,124,174.0,50.0
2019/09/14,10:00,127,174.0,47.0
2019/09/14,10:30,121,174.0,53.0
2019/09/14,11:00,119,146.0,27.0
2019/09/14,11:30,109,109.0,0.0
2019/09/14,12:00,98,120.0,22.0
2019/09/14,12:30,80,112.0,32.0
2019/09/14,13:00,85,90.0,5.0
2019/09/14,13:30,93,97.0,4.0
2019/09/14,14:00,92,110.0,18.0
2019/09/14,14:30,92,121.0,29.0
2019/09/14,15:00,98,146.0,48.0
2019/09/14,15:30,90,141.0,51.0
2019/09/14,16:00,88,104.0,16.0
2019/09/14,16:30,94,104.0,10.0
2019/09/14,17:00,88,104.0,16.0
2019/09/14,17:30,78,84.0,6.0
2019/09/14,18:00,66,71.0,5.0
2019/09/14,18:30,62,73.0,11.0
2019/09/14,19:00,41,73.0,32.0
2019/09/14,19:30,38,45.0,7.0
2019/09/14,20:00,36,45.0,9.0
2019/09/14,20:30,37,45.0,8.0
2019/09/14,21:00,39,45.0,6.0
2019/09/14,21:30,35,45.0,10.0
2019/09/14,22:00,30,33.0,3.0
2019/09/14,22:30,26,33.0,7.0
2019/09/14,23:00,20,20.0,0.0
2019/09/14,23:30,0,0.0,0.0
2019/09/15,00:00,0,0.0,0.0
2019/09/15,00:30,0,0.0,0.0
2019/09/15,01:00,0,0.0,0.0
2019/09/15,01:30,0,0.0,0.0
2019/09/15,02:00,0,0.0,0.0
2019/09/15,02:30,0,0.0,0.0
2019/09/15,03:00,0,0.0,0.0
2019/09/15,03:30,0,0.0,0.0
2019/09/15,04:00,0,0.0,0.0
2019/09/15,04:30,0,0.0,0.0
2019/09/15,05:00,0,0.0,0.0
2019/09/15,05:30,0,0.0,0.0
2019/09/15,06:00,0,0.0,0.0
2019/09/15,06:30,0,0.0,0.0
2019/09/15,07:00,19,20.0,1.0
2019/09/15,07:30,33,54.0,21.0
2019/09/15,08:00,50,64.0,14.0
2019/09/15,08:30,78,95.0,17.0
2019/09/15,09:00,104,116.0,12.0
2019/09/15,09:30,124,165.0,41.0
2019/09/15,10:00,133,165.0,32.0
2019/09/15,10:30,126,165.0,39.0
2019/09/15,11:00,118,145.0,27.0
2019/09/15,11:30,110,111.0,1.0
2019/09/15,12:00,85,105.0,20.0
2019/09/15,12:30,80,124.0,44.0
2019/09/15,13:00,83,88.0,5.0
2019/09/15,13:30,88,117.0,29.0
2019/09/15,14:00,88,132.0,44.0
2019/09/15,14:30,99,163.0,64.0
2019/09/15,15:00,96,152.0,56.0
2019/09/15,15:30,100,118.0,18.0
2019/09/15,16:00,102,118.0,16.0
2019/09/15,16:30,103,118.0,15.0
2019/09/15,17:00,88,118.0,30.0
2019/09/15,17:30,75,85.0,10.0
2019/09/15,18:00,70,70.0,0.0
2019/09/15,18:30,66,67.0,1.0
2019/09/15,19:00,47,68.0,21.0
2019/09/15,19:30,49,67.0,18.0
2019/09/15,20:00,49,67.0,18.0
2019/09/15,20:30,48,67.0,19.0
2019/09/15,21:00,53,67.0,14.0
2019/09/15,21:30,42,67.0,25.0
2019/09/15,22:00,32,37.0,5.0
2019/09/15,22:30,28,37.0,9.0
2019/09/15,23:00,17,19.0,2.0
2019/09/15,23:30,0,0.0,0.0
2019/09/16,00:00,0,0.0,0.0
2019/09/16,00:30,0,0.0,0.0
2019/09/16,01:00,0,0.0,0.0
2019/09/16,01:30,0,0.0,0.0
2019/09/16,02:00,0,0.0,0.0
2019/09/16,02:30,0,0.0,0.0
2019/09/16,03:00,0,0.0,0.0
2019/09/16,03:30,0,0.0,0.0
2019/09/16,04:00,0,0.0,0.0
2019/09/16,04:30,0,0.0,0.0
2019/09/16,05:00,0,0.0,0.0
2019/09/16,05:30,0,0.0,0.0
2019/09/16,06:00,0,0.0,0.0
2019/09/16,06:30,0,0.0,0.0
2019/09/16,07:00,29,31.0,2.0
2019/09/16,07:30,56,69.0,13.0
2019/09/16,08:00,93,102.0,9.0
2019/09/16,08:30,128,139.0,11.0
2019/09/16,09:00,183,185.0,2.0
2019/09/16,09:30,192,230.0,38.0
2019/09/16,10:00,184,230.0,46.0
2019/09/16,10:30,183,230.0,47.0
2019/09/16,11:00,178,199.0,21.0
2019/09/16,11:30,160,161.0,1.0
2019/09/16,12:00,123,147.0,24.0
2019/09/16,12:30,96,134.0,38.0
2019/09/16,13:00,99,108.0,9.0
2019/09/16,13:30,113,122.0,9.0
2019/09/16,14:00,133,159.0,26.0
2019/09/16,14:30,150,171.0,21.0
2019/09/16,15:00,157,192.0,35.0
2019/09/16,15:30,148,168.0,20.0
2019/09/16,16:00,139,142.0,3.0
2019/09/16,16:30,127,142.0,15.0
2019/09/16,17:00,118,121.0,3.0
2019/09/16,17:30,102,107.0,5.0
2019/09/16,18:00,91,91.0,0.0
2019/09/16,18:30,75,79.0,4.0
2019/09/16,19:00,53,79.0,26.0
2019/09/16,19:30,44,59.0,15.0
2019/09/16,20:00,43,59.0,16.0
2019/09/16,20:30,38,59.0,21.0
2019/09/16,21:00,42,59.0,17.0
2019/09/16,21:30,35,41.0,6.0
2019/09/16,22:00,26,30.0,4.0
2019/09/16,22:30,18,20.0,2.0
2019/09/16,23:00,17,20.0,3.0
2019/09/16,23:30,0,0.0,0.0
2019/09/17,00:00,0,0.0,0.0
2019/09/17,00:30,0,0.0,0.0
2019/09/17,01:00,0,0.0,0.0
2019/09/17,01:30,0,0.0,0.0
2019/09/17,02:00,0,0.0,0.0
2019/09/17,02:30,0,0.0,0.0
2019/09/17,03:00,0,0.0,0.0
2019/09/17,03:30,0,0.0,0.0
2019/09/17,04:00,0,0.0,0.0
2019/09/17,04:30,0,0.0,0.0
2019/09/17,05:00,0,0.0,0.0
2019/09/17,05:30,0,0.0,0.0
2019/09/17,06:00,0,0.0,0.0
2019/09/17,06:30,0,0.0,0.0
2019/09/17,07:00,28,30.0,2.0
2019/09/17,07:30,49,51.0,2.0
2019/09/17,08:00,82,82.0,0.0
2019/09/17,08:30,124,126.0,2.0
2019/09/17,09:00,154,155.0,1.0
2019/09/17,09:30,168,193.0,25.0
2019/09/17,10:00,175,193.0,18.0
2019/09/17,10:30,166,193.0,27.0
2019/09/17,11:00,153,163.0,10.0
2019/09/17,11:30,139,147.0,8.0
2019/09/17,12:00,101,102.0,1.0
2019/09/17,12:30,93,102.0,9.0
2019/09/17,13:00,94,94.0,0.0
2019/09/17,13:30,113,127.0,14.0
2019/09/17,14:00,130,147.0,17.0
2019/09/17,14:30,132,147.0,15.0
2019/09/17,15:00,152,175.0,23.0
2019/09/17,15:30,141,155.0,14.0
2019/09/17,16:00,131,134.0,3.0
2019/09/17,16:30,124,129.0,5.0
2019/09/17,17:00,108,108.0,0.0
2019/09/17,17:30,95,97.0,2.0
2019/09/17,18:00,85,85.0,0.0
2019/09/17,18:30,71,72.0,1.0
2019/09/17,19:00,51,72.0,21.0
2019/09/17,19:30,46,50.0,4.0
2019/09/17,20:00,37,50.0,13.0
2019/09/17,20:30,40,45.0,5.0
2019/09/17,21:00,38,45.0,7.0
2019/09/17,21:30,31,35.0,4.0
2019/09/17,22:00,22,23.0,1.0
2019/09/17,22:30,23,23.0,0.0
2019/09/17,23:00,16,16.0,0.0
2019/09/17,23:30,0,0.0,0.0
2019/09/18,00:00,0,0.0,0.0
2019/09/18,00:30,0,0.0,0.0
2019/09/18,01:00,0,0.0,0.0
2019/09/18,01:30,0,0.0,0.0
2019/09/18,02:00,0,0.0,0.0
2019/09/18,02:30,0,0.0,0.0
2019/09/18,03:00,0,0.0,0.0
2019/09/18,03:30,0,0.0,0.0
2019/09/18,04:00,0,0.0,0.0
2019/09/18,04:30,0,0.0,0.0
2019/09/18,05:00,0,0.0,0.0
2019/09/18,05:30,0,0.0,0.0
2019/09/18,06:00,0,0.0,0.0
2019/09/18,06:30,0,0.0,0.0
2019/09/18,07:00,25,25.0,0.0
2019/09/18,07:30,43,67.0,24.0
2019/09/18,08:00,74,78.0,4.0
2019/09/18,08:30,114,123.0,9.0
2019/09/18,09:00,144,150.0,6.0
2019/09/18,09:30,159,180.0,21.0
2019/09/18,10:00,162,180.0,18.0
2019/09/18,10:30,165,180.0,15.0
2019/09/18,11:00,151,155.0,4.0
2019/09/18,11:30,130,131.0,1.0
2019/09/18,12:00,100,145.0,45.0
2019/09/18,12:30,91,111.0,20.0
2019/09/18,13:00,91,105.0,14.0
2019/09/18,13:30,98,121.0,23.0
2019/09/18,14:00,123,166.0,43.0
2019/09/18,14:30,132,174.0,42.0
2019/09/18,15:00,132,179.0,47.0
2019/09/18,15:30,132,168.0,36.0
2019/09/18,16:00,127,130.0,3.0
2019/09/18,16:30,117,119.0,2.0
2019/09/18,17:00,102,108.0,6.0
2019/09/18,17:30,94,101.0,7.0
2019/09/18,18:00,82,87.0,5.0
2019/09/18,18:30,70,75.0,5.0
2019/09/18,19:00,50,92.0,42.0
2019/09/18,19:30,42,62.0,20.0
2019/09/18,20:00,36,62.0,26.0
2019/09/18,20:30,41,62.0,21.0
2019/09/18,21:00,39,44.0,5.0
2019/09/18,21:30,34,44.0,10.0
2019/09/18,22:00,27,34.0,7.0
2019/09/18,22:30,23,34.0,11.0
2019/09/18,23:00,18,25.0,7.0
2019/09/18,23:30,0,0.0,0.0
2019/09/19,00:00,0,0.0,0.0
2019/09/19,00:30,0,0.0,0.0
2019/09/19,01:00,0,0.0,0.0
2019/09/19,01:30,0,0.0,0.0
2019/09/19,02:00,0,0.0,0.0
2019/09/19,02:30,0,0.0,0.0
2019/09/19,03:00,0,0.0,0.0
2019/09/19,03:30,0,0.0,0.0
2019/09/19,04:00,0,0.0,0.0
2019/09/19,04:30,0,0.0,0.0
2019/09/19,05:00,0,0.0,0.0
2019/09/19,05:30,0,0.0,0.0
2019/09/19,06:00,0,0.0,0.0
2019/09/19,06:30,0,0.0,0.0
2019/09/19,07:00,25,27.0,2.0
2019/09/19,07:30,39,56.0,17.0
2019/09/19,08:00,69,82.0,13.0
2019/09/19,08:30,109,123.0,14.0
2019/09/19,09:00,142,145.0,3.0
2019/09/19,09:30,154,186.0,32.0
2019/09/19,10:00,158,186.0,28.0
2019/09/19,10:30,155,186.0,31.0
2019/09/19,11:00,148,159.0,11.0
2019/09/19,11:30,127,130.0,3.0
2019/09/19,12:00,98,119.0,21.0
2019/09/19,12:30,84,119.0,35.0
2019/09/19,13:00,90,94.0,4.0
2019/09/19,13:30,99,109.0,10.0
2019/09/19,14:00,116,150.0,34.0
2019/09/19,14:30,128,161.0,33.0
2019/09/19,15:00,131,176.0,45.0
2019/09/19,15:30,129,135.0,6.0
2019/09/19,16:00,129,135.0,6.0
2019/09/19,16:30,116,125.0,9.0
2019/09/19,17:00,103,108.0,5.0
2019/09/19,17:30,91,93.0,2.0
2019/09/19,18:00,82,93.0,11.0
2019/09/19,18:30,70,73.0,3.0
2019/09/19,19:00,48,62.0,14.0
2019/09/19,19:30,42,49.0,7.0
2019/09/19,20:00,36,49.0,13.0
2019/09/19,20:30,35,49.0,14.0
2019/09/19,21:00,36,49.0,13.0
2019/09/19,21:30,31,38.0,7.0
2019/09/19,22:00,27,27.0,0.0
2019/09/19,22:30,22,27.0,5.0
2019/09/19,23:00,17,17.0,0.0
2019/09/19,23:30,0,0.0,0.0
2019/09/20,00:00,0,0.0,0.0
2019/09/20,00:30,0,0.0,0.0
2019/09/20,01:00,0,0.0,0.0
2019/09/20,01:30,0,0.0,0.0
2019/09/20,02:00,0,0.0,0.0
2019/09/20,02:30,0,0.0,0.0
2019/09/20,03:00,0,0.0,0.0
2019/09/20,03:30,0,0.0,0.0
2019/09/20,04:00,0,0.0,0.0
2019/09/20,04:30,0,0.0,0.0
2019/09/20,05:00,0,0.0,0.0
2019/09/20,05:30,0,0.0,0.0
2019/09/20,06:00,0,0.0,0.0
2019/09/20,06:30,0,0.0,0.0
2019/09/20,07:00,24,36.0,12.0
2019/09/20,07:30,44,71.0,27.0
2019/09/20,08:00,71,83.0,12.0
2019/09/20,08:30,110,116.0,6.0
2019/09/20,09:00,145,160.0,15.0
2019/09/20,09:30,154,203.0,49.0
2019/09/20,10:00,159,203.0,44.0
2019/09/20,10:30,162,203.0,41.0
2019/09/20,11:00,149,167.0,18.0
2019/09/20,11:30,128,132.0,4.0
2019/09/20,12:00,96,143.0,47.0
2019/09/20,12:30,86,135.0,49.0
2019/09/20,13:00,90,93.0,3.0
2019/09/20,13:30,99,126.0,27.0
2019/09/20,14:00,119,146.0,27.0
2019/09/20,14:30,129,179.0,50.0
2019/09/20,15:00,131,174.0,43.0
2019/09/20,15:30,132,162.0,30.0
2019/09/20,16:00,131,139.0,8.0
2019/09/20,16:30,120,129.0,9.0
2019/09/20,17:00,109,117.0,8.0
2019/09/20,17:30,97,97.0,0.0
2019/09/20,18:00,87,87.0,0.0
2019/09/20,18:30,73,76.0,3.0
2019/09/20,19:00,52,64.0,12.0
2019/09/20,19:30,44,53.0,9.0
2019/09/20,20:00,38,53.0,15.0
2019/09/20,20:30,40,53.0,13.0
2019/09/20,21:00,41,53.0,12.0
2019/09/20,21:30,33,53.0,20.0
2019/09/20,22:00,30,30.0,0.0
2019/09/20,22:30,25,30.0,5.0
2019/09/20,23:00,19,20.0,1.0
2019/09/20,23:30,0,0.0,0.0
2019/09/21,00:00,0,0.0,0.0
2019/09/21,00:30,0,0.0,0.0
2019/09/21,01:00,0,0.0,0.0
2019/09/21,01:30,0,0.0,0.0
2019/09/21,02:00,0,0.0,0.0
2019/09/21,02:30,0,0.0,0.0
2019/09/21,03:00,0,0.0,0.0
2019/09/21,03:30,0,0.0,0.0
2019/09/21,04:00,0,0.0,0.0
2019/09/21,04:30,0,0.0,0.0
2019/09/21,05:00,0,0.0,0.0
2019/09/21,05:30,0,0.0,0.0
2019/09/21,06:00,0,0.0,0.0
2019/09/21,06:30,0,0.0,0.0
2019/09/21,07:00,24,34.0,10.0
2019/09/21,07:30,38,65.0,27.0
2019/09/21,08:00,58,65.0,7.0
2019/09/21,08:30,86,95.0,9.0
2019/09/21,09:00,113,119.0,6.0
2019/09/21,09:30,119,164.0,45.0
2019/09/21,10:00,127,164.0,37.0
2019/09/21,10:30,124,164.0,40.0
2019/09/21,11:00,117,130.0,13.0
2019/09/21,11:30,109,109.0,0.0
2019/09/21,12:00,93,113.0,20.0
2019/09/21,12:30,78,123.0,45.0
2019/09/21,13:00,82,86.0,4.0
2019/09/21,13:30,86,126.0,40.0
2019/09/21,14:00,93,126.0,33.0
2019/09/21,14:30,101,146.0,45.0
2019/09/21,15:00,100,137.0,37.0
2019/09/21,15:30,101,127.0,26.0
2019/09/21,16:00,96,106.0,10.0
2019/09/21,16:30,90,96.0,6.0
2019/09/21,17:00,84,96.0,12.0
2019/09/21,17:30,75,85.0,10.0
2019/09/21,18:00,66,68.0,2.0
2019/09/21,18:30,60,79.0,19.0
2019/09/21,19:00,39,59.0,20.0
2019/09/21,19:30,36,55.0,19.0
2019/09/21,20:00,32,55.0,23.0
2019/09/21,20:30,35,45.0,10.0
2019/09/21,21:00,37,45.0,8.0
2019/09/21,21:30,33,45.0,12.0
2019/09/21,22:00,28,32.0,4.0
2019/09/21,22:30,22,32.0,10.0
2019/09/21,23:00,19,21.0,2.0
2019/09/21,23:30,0,0.0,0.0
2019/09/22,00:00,0,0.0,0.0
2019/09/22,00:30,0,0.0,0.0
2019/09/22,01:00,0,0.0,0.0
2019/09/22,01:30,0,0.0,0.0
2019/09/22,02:00,0,0.0,0.0
2019/09/22,02:30,0,0.0,0.0
2019/09/22,03:00,0,0.0,0.0
2019/09/22,03:30,0,0.0,0.0
2019/09/22,04:00,0,0.0,0.0
2019/09/22,04:30,0,0.0,0.0
2019/09/22,05:00,0,0.0,0.0
2019/09/22,05:30,0,0.0,0.0
2019/09/22,06:00,0,0.0,0.0
2019/09/22,06:30,0,0.0,0.0
2019/09/22,07:00,21,41.0,20.0
2019/09/22,07:30,30,66.0,36.0
2019/09/22,08:00,51,66.0,15.0
2019/09/22,08:30,78,84.0,6.0
2019/09/22,09:00,102,105.0,3.0
2019/09/22,09:30,111,147.0,36.0
2019/09/22,10:00,111,147.0,36.0
2019/09/22,10:30,111,147.0,36.0
2019/09/22,11:00,103,106.0,3.0
2019/09/22,11:30,94,95.0,1.0
2019/09/22,12:00,83,125.0,42.0
2019/09/22,12:30,75,122.0,47.0
2019/09/22,13:00,79,87.0,8.0
2019/09/22,13:30,80,111.0,31.0
2019/09/22,14:00,90,150.0,60.0
2019/09/22,14:30,90,150.0,60.0
2019/09/22,15:00,92,150.0,58.0
2019/09/22,15:30,90,114.0,24.0
2019/09/22,16:00,91,114.0,23.0
2019/09/22,16:30,86,100.0,14.0
